hospital_name,address,naver_website,naver_phone
나눔의원,"서울특별시 강북구 오패산로30길 30, 204,205,206,209,210,211,212호 (미아동, 경남아너스빌)",https://www.shareclinic.com/,986-8575
나만의즐거운플랜라라플랜의원,"서울특별시 송파구 올림픽로 100, 효창타워 5층 1호 (잠실동)",http://www.lalaplanclinic.com,02-415-3268
나무의원,"서울특별시 송파구 마천로 29, 5층 (방이동)",https://heaven-tree.co.kr/web/bbs/content.php?co_id=a01,02-422-7799
나비에스(NABY-S)의원,"서울특별시 구로구 디지털로31길 20, 에이스테크노타워5차 205동 2호 (구로동)",,
나우리의원,"서울특별시 서초구 바우뫼로7길 8, 우면종합상가 4층 408호 (우면동)",http://naurins.synology.me,02-579-8807
나이비인후과의원,"서울특별시 은평구 통일로 738, (불광동)",http://cogana.co.kr/,02-3157-3008
나인9의원,"서울특별시 도봉구 도봉로 461, 우림빌딩 5층 502호 (쌍문동)",,
낙성대연세재활의학과의원,"서울특별시 관악구 남부순환로 1962, 정호진 아트힐 4층 (봉천동)",,
난곡연세가정의원,"서울특별시 관악구 난곡로 202, 4층 (신림동)",,
남궁설민파티마의원,"서울특별시 강남구 언주로173길 18, (신사동)",,
남부제일마취통증의학과의원,"서울특별시 영등포구 여의대방로 141, 순흥빌딩 3층 (신길동)",,
남성의원,"서울특별시 동작구 사당로 215, 301호 (사당동, 서림빌딩)",,
노바의원,"서울특별시 관악구 은천로 110, 303호 (봉천동, 더블유에스타워)",https://blog.naver.com/novaskin777,02-889-7707
노벨의원,"서울특별시 영등포구 도신로60길 2, 7층 (신길동, 미주메디컬빌딩)",http://novelclinic1.com/,02-841-7582
노벨의원,"서울특별시 마포구 신촌로 92, 신촌카리스빌딩 4층, 5층, 11층 (노고산동)",http://novelclinic1.com/,02-3141-8864
노블레스타워 부속의원,"서울특별시 성북구 종암로 90, 1층 (종암동, 노블레스타워)",,
노상우가정의학과의원,"서울특별시 영등포구 여의대방로 417, A동 203호 (여의도동, 대교상가)",,
노아정형외과의원,"서울특별시 강서구 곰달래로 260, 2,3층 (화곡동, 피앤와이빌딩)",,
노원 닥터에버스의원,"서울특별시 노원구 노해로 492, 프린스빌딩 9층 901,902,903호 (상계동)",https://www.evers4.co.kr,02-932-2010
노원 아이디의원,"서울특별시 노원구 노해로 455, MG노원빌딩 7층 (상계동)",https://nw.idclinic.co.kr/,1855-0050
노원백비뇨기과의원,"서울특별시 노원구 노해로 501, 501,602호 (상계동, 노원빌딩)",,
노충희비뇨기과의원,"서울특별시 노원구 동일로 1341, 3층 1,2호 (상계동, 장우빌딩)",,
녹번삼성키즈소아청소년과의원,"서울특별시 은평구 통일로 630-1, B1층 101-2,101-3호 (녹번동)",,
누가의원,"서울특별시 마포구 신촌로 84, (노고산동)",https://sites.google.com/view/lu-kess/,02-337-7985
뉘앙스성형외과의원,"서울특별시 용산구 이촌로 264, 삼익아파트 201, 202호 (이촌동)",,
뉴서울정형외과의원,"서울특별시 송파구 거마로 49, 초림빌딩 (거여동)",https://newsoodo.co.kr/,02-448-8680
뉴영의원,"서울특별시 강남구 압구정로60길 8, 2층 일부호 (청담동)",,
뉴타임의원,"서울특별시 동작구 신대방1가길 38, 105동 3층 311호 (신대방동, 성원상떼빌상가)",,
늘봄의원,"서울특별시 양천구 월정로 129, (신월동)",https://blog.naver.com/ysneulbom,02-2603-0221
늘사랑의원,"서울특별시 노원구 노원로16길 15, 상가동 1층 101,102,103호 (하계동, 중계주공9단지아파트)",http://www.nsdental.co.kr,02-979-0311
늘편한내과의원,"서울특별시 은평구 갈현로 8, 3층 (신사동)",https://blog.naver.com/kimheejun97,02-383-9138
늘편한의원,"서울특별시 도봉구 노해로69길 97, 313호 (창동, 동아청솔아파트)",http://www.neulsok.co.kr,02-991-8703
늘편한의원,"서울특별시 동대문구 답십리로 250, 2층 (장안동)",https://blog.naver.com/nphclinic,02-2212-7536
늘푸른소아청소년과의원,"서울특별시 구로구 구로중앙로 68, 3층 302,303,304호 (구로동, 신안타워)",http://www.nprclinic.com/,02-838-2233
늘푸른신경외과의원,"서울특별시 성동구 성덕정길 106, 2층 (성수동2가)",https://blog.naver.com/npr1141,02-499-6536
늘푸른연세의원,"서울특별시 광진구 뚝섬로27길 65, 2층 (자양동)",,
다나가정의원,"서울특별시 강서구 화곡로 196, (화곡동, 평화약국)",https://www.instagram.com/dana_hospital__/?igshid=MzRlODBiNWFlZA%3D%3D,02-2601-1953
다나성모소아청소년과의원,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 4층 402호 (답십리동)",,
다나의원,"서울특별시 용산구 독서당로 67, (한남동, 이춘근치과의원)",http://danaskin.co.kr,749-5009
다나의원,"서울특별시 중랑구 공릉로2길 13, 도림빌딩 2층 (묵동)",http://dana365.co.kr/,02-977-8786
다나이비인후과의원,"서울특별시 마포구 큰우물로 53, 302호 (염리동)",http://www.danaentclinic.com/,02-702-5075
다미신경정신과의원,"서울특별시 송파구 올림픽로 116, 4층 (잠실동)",,
다사랑의원,"서울특별시 마포구 월드컵로 80, 3층 (서교동, 아침뜨락빌딩)",http://jdasarang1.drline.net/,1599-4611
다솜이비인후과의원,"서울특별시 노원구 동일로 1677, 6층 (상계동)",https://blog.naver.com/entdasom,02-937-5111
다예의원,"서울특별시 강북구 도봉로 260, 303호 (미아동, 운산빌딩)",,
다올의원,"서울특별시 강동구 구천면로 233, (천호동, 한양메디스퀘어)",https://blog.naver.com/daol_orthopedics,02-474-1617
다올항외과의원,"서울특별시 구로구 경인로 572, 스타팰리스 4층 (구로동)",,
다인이비인후과의원,"서울특별시 강서구 강서로 52, (화곡동)",https://www.instagram.com/dain.ent_hospital/,02-2606-9393
다정의원,"서울특별시 강서구 양천로 31, 2층 (방화동)",https://blog.naver.com/dajeonghani,02-2663-2030
닥터구의원,"서울특별시 강남구 삼성로 776, 신도빌딩 5층 (청담동)",,
닥터김의원,"서울특별시 노원구 노원로 331, 203호 (중계동, 목련아파트 단지내상가)",,
닥터나가정의학과의원,"서울특별시 서초구 헌릉로8길 9-8, 4층 401호 (내곡동, 내곡플라자)",http://drna.co.kr,02-575-4700
닥터디자이너의원명동점,"서울특별시 중구 명동3길 44, 6층 (을지로2가)",https://md.drdclinic.co.kr/,02-3789-8810
닥터쁘띠의원명동점,"서울특별시 중구 퇴계로 145, 세종호텔 3층 (충무로2가)",http://pf.kakao.com/_XJPZxb,02-6953-8433
닥터수의원,"서울특별시 구로구 디지털로 300, 지밸리비즈플라자 B1층 13호 (구로동)",,
닥터웰메이드원피부과의원,"서울특별시 강남구 언주로168길 5, 지미안빌딩 5,5-1,6층 (신사동)",https://blog.naver.com/kota30,511-0079
닥터정이비인후과의원,"서울특별시 은평구 진관2로 57-7, 253-B104호 (진관동, 은평뉴타운두산위브아파트)",,
닥터훈소아청소년과의원,"서울특별시 마포구 월드컵로13길 79, 105호 (망원동, 해오름 주상복합)",https://blog.naver.com/dr-hoon-os,02-324-1119
당신만의가치벨유의원,"서울특별시 중구 명동길 32, 4층 (명동2가)",http://www.valu-clinic.kr/,02-2039-7431
대남의원,"서울특별시 용산구 후암로 45-1, (후암동, 대남의원)",https://blog.naver.com/denam_hani,02-754-4414
대신의원,"서울특별시 중구 세종대로 22, 2층 (남대문로5가)",https://www.instagram.com/kh2740875,02-752-1232
대신의원,"서울특별시 강서구 양천로 461, 3층 (가양동)",https://www.instagram.com/kh2740875,02-3663-7504
대우명소아과의원,"서울특별시 영등포구 도신로29길 28, 2층 (영등포동)",,
대치더블유피부과의원,"서울특별시 강남구 삼성로 233, (대치동, 신사빌딩 2층일부)",http://w-med.co.kr/,02-2038-0259
대학로서울정형외과의원,"서울특별시 종로구 창경궁로 264, 2층 (명륜2가)",https://blog.naver.com/hanvit70000,02-747-7557
더 소중한 여성의원,"서울특별시 성북구 동소문로 10, 카프리빌딩 2층 가호, 나호 (동소문동2가)",https://link.inpock.co.kr/thesojung1,02-745-7571
더나은가정의학과의원,"서울특별시 관악구 쑥고개로 70, 3층 (봉천동)",https://blog.naver.com/thenaeunclinic,02-2039-5590
더나인(The Nine)피부과의원,"서울특별시 강남구 테헤란로64길 14, 108,109호 (대치동, 더 나인 오피스텔)",https://blog.naver.com/qhdhd,02-561-6718
더나인의원,"서울특별시 강동구 구천면로 305, 덕송빌딩 2층 1호 (천호동)",https://blog.naver.com/qhdhd,02-6339-9116
더내과의원,"서울특별시 강동구 상암로 44, 6층 (천호동)",,
더마인피부과의원,"서울특별시 송파구 송파대로 111, 205동 312호 (문정동, 파크하비오 하비오타워 법조대로)",,
더블유(W)의원,"서울특별시 서초구 강남대로 435, 7층(사용-8층) (서초동)",https://youtube.com/@강남W치과의원,02-532-9998
더서울의원,"서울특별시 중랑구 양원역로10길 25, 2층 201~203호호 (망우동)",https://theseoul.org/,02-6672-0801
더서울피부과의원,"서울특별시 강남구 논현로 838, 5층 일부층 (신사동)",https://www.youtube.com/@thecellskin,02-514-8575
더의원,"서울특별시 중구 동호로 249, 신라호텔 5,6(일부)층 (장충동2가)",https://the-clim.co.kr,02-2230-3395
더힐피부과의원,"서울특별시 동작구 현충로 75, 원불교100년기념관 및 역사문화기념관 4, 7층 (흑석동)",http://thehillderma.com,02-6484-8200
더힐피부과의원,"서울특별시 강남구 강남대로 652, SINSA SQUARE 1층일부, 3층,7층 (신사동)",http://www.thehealskin.co.kr,02-541-9790
더힐피부과의원,"서울특별시 마포구 마포대로 68, 5층 503~505호 (도화동, 마포아크로타워)",http://thehealmapo.com/,02-707-1020
더힐피부과의원,"서울특별시 송파구 올림픽로 329, 432~438호 (신천동)",https://thehealhospital.co.kr/,02-417-1102
덕산속조은내과의원,"서울특별시 구로구 경인로 176, 4층 401호 (오류동, 시티월드)",,
덕제내과의원,"서울특별시 중랑구 공릉로 59, 2층 (묵동)",,
데이뷰의원명동점,"서울특별시 중구 남대문로 90, 명동N빌딩 6층 (남대문로2가)",https://daybeauclinic11.com,02-6325-7771
데이웰가정의학과의원,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 417,418호 (대치동)",http://daywellclinic.com,02-2039-7588
데이웰가정의학과의원,"서울특별시 용산구 한강대로 95, 2층 217호, 218호 (한강로2가, 래미안용산 더 센트럴)",http://daywellclinic.com,02-6953-0627
데카비의원,"서울특별시 강남구 언주로 626, 논현로얄팰리스 101호 (논현동)",,
도곡유스앤영의원,"서울특별시 강남구 남부순환로 2911, 청우빌딩 3층 302호 (대치동)",https://youthandyoungdg.com/,555-7900
도담소아청소년과의원,"서울특별시 도봉구 방학로 159, (방학동)",https://blog.naver.com/dodamhp,02-955-5357
도로시여성의원,"서울특별시 마포구 월드컵로 29, 3층 (합정동, JH빌딩)",,
도봉제일의원,"서울특별시 도봉구 도당로 133, 2층 (방학동, 송산빌딩)",http://cdjeil.co.kr/,02-954-8070
독일의원,"서울특별시 양천구 공항대로 624, (목동)",http://www.dokilheart.com/,02-2645-8700
독일의원,"서울특별시 서초구 서래로5길 6, (반포동)",https://blog.naver.com/deutscheclinic,02-591-1912
동그라미소아청소년과의원,"서울특별시 구로구 서해안로 2098, 항동프라자 5층 501호 (항동)",,
동대문위드유외과의원,"서울특별시 동대문구 이문로 120, 아이파크자이상가 2층 C213,214,219호 (이문동)",https://blog.naver.com/withyouddm9,02-6949-6075
동부외과의원,"서울특별시 중랑구 사가정로 404-6, 2,3층 (면목동)",http://www.dbjeil.co.kr/,02-494-1004
동부중앙의원,"서울특별시 중랑구 동일로 909, 동부중앙의원 (묵동)",,
동서가정의학과의원,"서울특별시 강서구 양천로57길 9-7, 6층 (가양동, 청계빌딩)",https://blog.naver.com/dshospital_,02-2659-5183
동서울정신건강의학과의원,"서울특별시 광진구 자양로 186-1, 1층 (구의동)",,
동서통합의원,"서울특별시 강북구 한천로 1058, 2층 (수유동)",,
동안비전내과의원,"서울특별시 동대문구 이문로 88, 2층 201, 202호 (이문동)",,
동인외과의원,"서울특별시 금천구 남부순환로 1290, (가산동)",http://www.dongins.com/index/,02-868-3523
동작고려의원,"서울특별시 동작구 만양로 86, 신천지약국 2층 (노량진동)",,
두리원비뇨기과의원,"서울특별시 종로구 대학로 1, 3층 (종로5가)",,
두산의원,"서울특별시 성북구 화랑로48길 16, 주상가동 지상3층 (석관동, 두산아파트)",,
드림소아청소년과의원,"서울특별시 강서구 강서로 254, 203, 204호 (화곡동, 우장산e-편한세상상가)",,
드림온비뇨기과의원,"서울특별시 관악구 시흥대로 578, 3층 (신림동)",https://dreamon.or.kr/,02-861-7575
든든가정의학과의원,"서울특별시 강서구 곰달래로53가길 3, 우진타워빌딩 2층 (화곡동)",http://www.dndnpain.com,02-2652-7579
디앤유비뇨기과의원,"서울특별시 강서구 강서로 254, 402호 (화곡동, 우장산e-편한세상상가)",,
디엠씨(DMC)최한규피부과의원,"서울특별시 서대문구 수색로 56, 405호 (북가좌동, 성공타워1)",,
디엠씨연세의원,"서울특별시 마포구 월드컵북로 361, 307호 (상암동, DMC이안상암2단지)",,
디케이서울의원,"서울특별시 강남구 강남대로 446, 한웰빌딩 8층 (역삼동)",https://blog.naver.com/faceloveps,
라비앙의원,"서울특별시 강남구 선릉로 805, W빌딩 지하1층 일부 (신사동)",https://www.youtube.com/@lavian/featured,02-543-1000
라셀릭의원,"서울특별시 강남구 봉은사로 503, SK네트웍스 6,7층 (삼성동)",,
라온소아청소년과의원,"서울특별시 중랑구 양원역로10길 17, 제이메디컬 3층 302,303호 (망우동)",https://blog.naver.com/raonpediatrics,02-491-5353
라인필의원,"서울특별시 도봉구 덕릉로 246, (창동)",,
라클라쎄의원,"서울특별시 강남구 테헤란로 101, 이즈타워 14층 (역삼동)",http://pf.kakao.com/_LbdVb,02-563-3101
라포엘 의원,"서울특별시 서초구 서초대로77길 24, 강남 지웰타워2 5층 501호 (서초동)",https://pf.kakao.com/_TxoWJG,
