hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
강남다움의원,의원,,,"서울특별시 서초구 강남대로 419, 파고다타워 지하2층 (서초동)",서울,서초구,서초동,02-6557-7701,https://gd-clinic.com,,이미지,0,1,20251021,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,hira
강남닥터에버스의원,의원,,,"서울특별시 강남구 강남대로 458, 남영빌딩 8~10층 (역삼동)",서울,강남구,역삼동,02-2138-0777,https://evers15.co.kr/,"everscd01@naver.com, trustnhope@naver.com",박승용,0,11,20241002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,hira
강남더슬림의원,의원,,,"서울특별시 서초구 신반포로 315, 삼덕빌딩 4층 (잠원동)",서울,서초구,잠원동,02-547-9877,https://www.youtube.com/@slimTV,"jmw2704@danacreative.kr, yt-support-solutions-kr@google.com",대한지방,0,2,20170713,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,hira
강남더의원,의원,,,"서울특별시 강남구 학동로 342, 에스케이 허브블루 4층 404호 (논현동)",서울,강남구,논현동,0507-1327-7975,http://the1seoul.com,,,0,1,20180824,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,hira
강남디렉터의원,의원,,,"서울특별시 서초구 서초대로77길 62, 강남역 IPARK L108호 제108호~113호 (서초동)",서울,서초구,서초동,02-6010-1300,https://blog.naver.com/sfdfsdf772,,,0,1,20260123,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,hira
강남라렌의원,의원,,,"서울특별시 강남구 강남대로 378, 준빌딩 10층 (역삼동)",서울,강남구,역삼동,02-894-7781,http://gwangmyeong.lareinegroup.co.kr/,,,0,2,20190828,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,hira
강남라해의원,의원,,,"서울특별시 강남구 강남대로 548, 건우빌딩 7층 (논현동)",서울,강남구,논현동,02-598-0612,http://www.rahae.co.kr/,,,0,1,20200424,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,hira
강남로미모의원,의원,,,"서울특별시 강남구 테헤란로 107, 비전타워 11층 (역삼동)",서울,강남구,역삼동,02-566-6623,http://www.romimo.co.kr,,강민호,0,3,20111212,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,hira
강남리슬림의원,의원,,,"서울특별시 서초구 강남대로 435, 주류성빌딩 14층 (서초동)",서울,서초구,서초동,02-536-3962,http://reslim.co.kr,,책임진료,0,1,20211122,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz,hira
강남리즈의료생활협동조합 강남리즈의원,의원,,,"서울특별시 구로구 도림로23길 2, 한호빌딩 2층 (구로동)",서울,구로구,구로동,863-0075,http://leedsclinic.co.kr/,,,0,1,20130412,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,hira
강남메이퓨어의원,의원,,,"서울특별시 강남구 역삼로1길 18, 3층 일부층 (역삼동)",서울,강남구,역삼동,02-6959-5676,https://www.maypureclinic.com/ko/,,,0,2,20140516,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,hira
강남미앤미의원,의원,,,"서울특별시 서초구 강남대로 439, 유화빌딩 8층 901호 (서초동)",서울,서초구,서초동,02-567-1102,http://gn.branch.mimimi.co.kr/event/event_list.php,webtick@gmail.com,이환석,0,1,20070315,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz,hira
강남미의원,의원,,,"서울특별시 강남구 테헤란로 128, 6층 (역삼동, 성곡빌딩)",서울,강남구,역삼동,564-7328,http://www.kojskin.com,,,0,1,20110901,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,hira
강남미켈란의원,의원,,,"서울특별시 강남구 도산대로 521, 3층 (청담동)",서울,강남구,청담동,02-540-0808,http://www.mhair.co.kr,,,0,1,20000923,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,hira
강남바른내과의원,의원,,,"서울특별시 강남구 선릉로 324, SH타워 4층 (대치동)",서울,강남구,대치동,02-6232-7500,http://jeongham.com/,,,0,2,20210805,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,hira
강남박내과의원,의원,,,"서울특별시 강남구 강남대로84길 8, 우인빌딩 2층 (역삼동)",서울,강남구,역삼동,02-6318-8800,https://blog.naver.com/soksiwonim,,,0,2,20200925,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,hira
강남밴스의원,의원,,,"서울특별시 서초구 강남대로 411, 12~13층 (서초동)",서울,서초구,서초동,,https://gangnam.vandsclinic.co.kr/?channel=4149,,,0,7,20240730,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,hira
강남브엘의원,의원,,,"서울특별시 강남구 봉은사로 111, 8층 (논현동)",서울,강남구,논현동,02-517-3777,https://vlcell.com/,,이미지,0,1,20251106,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,hira
강남브이에스(VS)라인의원,의원,,,"서울특별시 강남구 테헤란로 107, 메디타워 3층 (역삼동)",서울,강남구,역삼동,02-535-1312,,,,0,1,20191104,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,hira
강남비비의원,의원,,,"서울특별시 서초구 서초대로77길 5, 4층 (서초동)",서울,서초구,서초동,,https://viiviiclinic.com,,칼럼,0,1,20230803,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,hira
강남비앤비의원,의원,,,"서울특별시 강남구 강남대로 616, 신사미타워 9층 901호 (신사동)",서울,강남구,신사동,02-544-6633,https://blog.naver.com/kangnambnb,,,0,1,20151223,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz,hira
강남비엘에스의원,의원,,,"서울특별시 강남구 강남대로 432, 점프밀라노 8층 4호 (역삼동)",서울,강남구,역삼동,02-6677-2777,https://www.blsclinic8.com/,,박현정,0,2,20260226,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,hira
강남삼성내과의원,의원,,,"서울특별시 강남구 봉은사로 111, 7층 (논현동)",서울,강남구,논현동,02-546-8004,http://www.samsunghospital.com/,,,0,1,20180330,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE4MzIjNzEjJDEjJDgjJDgz,hira
강남삼성드림이비인후과의원,의원,,,"서울특별시 강남구 강남대로 372, (역삼동, FINE TOWER)",서울,강남구,역삼동,02-539-0365,http://ssdream.co.kr/,,,0,3,20110321,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,hira
강남삼성성형외과의원,의원,,,"서울특별시 강남구 강남대로 506, 광명빌딩 5층 502호 (논현동)",서울,강남구,논현동,02-3477-4700,https://youtube.com/@bstps,yt-support-solutions-kr@google.com,,0,1,20031203,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,hira
강남성모내과의원,의원,,,"서울특별시 동작구 동작대로 89, 골든시네마타워 6층 602-1호 (사당동)",서울,동작구,사당동,02-581-7582,http://knsungmo.ilikedoc.kr,ilikedoc@naver.com,김미경,0,1,20021224,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,hira
강남성모내과의원,의원,,,"서울특별시 강남구 개포로 615, 4층 402-2호 (개포동, 석탑프라자)",서울,강남구,개포동,02-459-0105,http://knsungmo.ilikedoc.kr,ilikedoc@naver.com,김미경,0,1,20170905,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,hira
강남성모이비인후과의원,의원,,,"서울특별시 강남구 강남대로 334, (역삼동, 6층일부)",서울,강남구,역삼동,02-552-5400,http://www.kangnament.com,,,0,1,20090319,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,hira
강남성모정형외과의원,의원,,,"서울특별시 동작구 동작대로 89, 602호 (사당동, 골든시네마타워)",서울,동작구,사당동,02-587-8275,http://knsmos.com/,,,0,1,20120822,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz,hira
강남성모정형외과의원,의원,,,"서울특별시 강남구 선릉로 311, 한티빌딩 3층 (역삼동)",서울,강남구,역삼동,02-554-7580,http://knsmos.com/,,,0,1,20190405,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,hira
강남셀리팅의원,의원,,,"서울특별시 강남구 테헤란로 121, 11층, 13층 1101, 1301호(역삼동, 원빌딩) (역삼동)",서울,강남구,역삼동,02-555-1382,http://www.picasoskin.com,,,0,2,20090805,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,hira
강남쏘울의원,의원,,,"서울특별시 강남구 선릉로129길 22, 고영빌딩 2층 (논현동)",서울,강남구,논현동,02-545-5834,,,,0,1,20210806,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,hira
강남아이디의원,의원,,,"서울특별시 서초구 강남대로 437, 대원빌딩 11층 (서초동)",서울,서초구,서초동,02-862-7556,https://blog.naver.com/gnidclinc_,,,0,3,20221103,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,hira
강남에스터산부인과의원,의원,,,"서울특별시 서초구 사평대로 373, 5층 (반포동)",서울,서초구,반포동,02-511-7999,http://esterclinic.com/,,,0,1,20220804,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,hira
강남엔비의원,의원,,,"서울특별시 서초구 서초대로77길 17, BLOCK77 8층 801호 (서초동)",서울,서초구,서초동,02-1661-5541,http://www.envyclinic.co.kr,,김진관,0,1,20200616,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz,hira
강남역데이원의원,의원,,,"서울특별시 서초구 강남대로 423, 한승빌딩 4층 402호 (서초동)",서울,서초구,서초동,02-594-5001,https://www.youtube.com/@DayoneClinicDrChan,yt-support-solutions-kr@google.com,,0,1,20191203,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz,hira
강남연세라인의원,의원,,,"서울특별시 강남구 테헤란로 101, 4층 (역삼동, 이즈타워)",서울,강남구,역삼동,02-563-2060,http://www.ylclinic.com/,,이력,0,2,20130412,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz,hira
강남연세소아과의원,의원,,,"서울특별시 강남구 역삼로 310, 한솔필리아 222호 (역삼동)",서울,강남구,역삼동,508-2776,http://연세강남정형외과.com,,,0,1,20060503,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,hira
강남연세외과의원,의원,,,"서울특별시 서초구 강남대로53길 7, 강남애니타워 401,402호 (서초동)",서울,서초구,서초동,02-522-1905,https://www.gnysbreast.com,helpcustomer@naver.com,,0,1,20240731,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,hira
강남연세재활의학과의원,의원,,,"서울특별시 서초구 서초중앙로 230, 동화반포프라자 5층 501, 504, 505호 (반포동)",서울,서초구,반포동,02-3478-0216,www.ksspine.co.kr/,,,0,1,20030616,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,hira
강남우리집의원,의원,,,"서울특별시 강남구 개포로 229, 정원빌딩 2층 4호 (개포동)",서울,강남구,개포동,2291-8885,http://pf.kakao.com/_vCUxfb,,,0,1,20090615,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,hira
강남우태하피부과의원,의원,,,"서울특별시 강남구 강남대로 370, 5층 (역삼동, 강남클리닉빌딩)",서울,강남구,역삼동,02-567-1675,http://wooskin.co.kr/2014_wooskin/,,,0,1,20020419,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,hira
강남원의원,의원,,,"서울특별시 강남구 자곡로 180, 강남유탑유블레스 1층 109, 109-2호 (자곡동)",서울,강남구,자곡동,02-6927-1655,https://sites.google.com/view/gangnamwon1/%ED%99%88,,,0,1,20211209,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,hira
강남웰남성의원,의원,,,"서울특별시 강남구 테헤란로51길 10, 정다운빌딩 4층일부 (역삼동)",서울,강남구,역삼동,02-554-1203,http://www.gnwell.com,,,0,1,20180607,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz,hira
강남위튼내과의원,의원,,,"서울특별시 금천구 시흥대로 291, 273,274,275호 (독산동, 금천롯데캐슬골드파크3차)",서울,금천구,독산동,02-804-7575,https://gangnamwitten.imweb.me/,,이미지,0,1,20181219,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,hira
강남유앤아이의원,의원,,,"서울특별시 강남구 강남대로 470, 808타워 6층 (역삼동)",서울,강남구,역삼동,02-6927-6022,http://www.uni114.co.kr,mdvision@nate.com,허찬,0,12,20180329,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,hira
강남의원,의원,,,"서울특별시 종로구 자하문로 58, 4층 (창성동, 강락빌딩)",서울,종로구,창성동,02-737-2880,https://youtube.com/@iMEDTV-xc8go,yt-support-solutions-kr@google.com,,0,1,20120619,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,hira
강남의원,의원,,,"서울특별시 강북구 오현로32길 4-8, (번동, 동보프라자빌딩)",서울,강북구,번동,02-987-1124,https://youtube.com/@iMEDTV-xc8go,yt-support-solutions-kr@google.com,,0,1,20050205,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,hira
강남의원,의원,,,"서울특별시 송파구 마천로51길 2, 2층 (마천동, 수정빌딩)",서울,송파구,마천동,02-408-7999,https://youtube.com/@iMEDTV-xc8go,yt-support-solutions-kr@google.com,,0,1,20110803,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,hira
강남조앤조내과소아과의원,의원,,,"서울특별시 강남구 강남대로 420, 3층 (역삼동, 역삼빌딩)",서울,강남구,역삼동,02-552-8275,,,,0,2,20061016,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,hira
강남조은눈안과의원,의원,,,"서울특별시 강남구 테헤란로 107, 비전타워 7층,9층 (역삼동)",서울,강남구,역삼동,02-535-8001,http://www.visionclinic.co.kr,,,0,2,20091016,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,hira
강남준성형외과의원,의원,,,"서울특별시 강서구 공항대로 261, 발산파크프라자 4층 402~3호 (마곡동)",서울,강서구,마곡동,533-0285,http://www.juneclinic.co.kr,,,0,1,20021211,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,hira
강남채원의원,의원,,,"서울특별시 서초구 서초대로78길 36, 강남지웰타워 7층 701호 (서초동)",서울,서초구,서초동,02-598-4550,https://chaewonclinic.imweb.me/,,이미지,0,1,20260213,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,hira
강남코모키이비인후과의원,의원,,,"서울특별시 강남구 강남대로 378, (역삼동, 준빌딩 4층)",서울,강남구,역삼동,02-508-0075,http://www.komoki.com/,,,0,2,20110603,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz,hira
강남코아이비인후과의원,의원,,,"서울특별시 강남구 선릉로 301, 3층 (역삼동)",서울,강남구,역삼동,02-555-8575,https://www.gangnamcoaent.com,,이미지,0,1,20250414,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,hira
강남킴스의원,의원,,,"서울특별시 서초구 잠원로3길 40, 태남홀딩스 304, 305호 (잠원동)",서울,서초구,잠원동,02-532-5975,https://blog.naver.com/zamsunhi1,,진료,0,1,20100419,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,hira
강남타임의원,의원,,,"서울특별시 강남구 강남대로 476, urbanhive 9층 (논현동)",서울,강남구,논현동,02-6353-0572,http://www.gangnamtime.com,timetime2022@naver.com,,0,3,20220712,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,hira
강남펜타힐의원,의원,,,"서울특별시 서초구 강남대로 349, 우남빌딩 4,10층 (서초동)",서울,서초구,서초동,1899-2536,https://blog.naver.com/pentaheal,,,0,1,20170829,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,hira
강남푸른정형외과의원,의원,,,"서울특별시 강남구 도곡로 449, 1층 (대치동)",서울,강남구,대치동,02-563-4450,,,,0,1,19971010,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz,hira
강남플랜에스의원,의원,,,"서울특별시 강남구 강남대로 408, YBM강남센터 B1,2층 (역삼동)",서울,강남구,역삼동,02-2135-6365,http://www.plansclinic.com,,,0,4,20230503,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,hira
강남피어리의원,의원,,,"서울특별시 강남구 강남대로 590, 10층 (논현동, 미혜빌딩)",서울,강남구,논현동,02-515-0202,http://www.periclinic.com/,periclinic@naver.com,편근석,0,1,20110830,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz,hira
강남피어봄의원,의원,,,"서울특별시 서초구 강남대로 365, 대우도씨에빛 1차 3층 301, 302호 (서초동)",서울,서초구,서초동,02-1644-8343,http://gn.pieobom.com/,,의료진으,0,2,20121002,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,hira
강남하트스캔의원,의원,,,"서울특별시 강남구 테헤란로114길 38, 동일타워 지하1층 (대치동)",서울,강남구,대치동,564-3070,http://www.heartscan.co.kr/,,,0,13,19990909,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,hira
강남항외과의원,의원,,,"서울특별시 서초구 강남대로 423, 601호 (서초동, 한승빌딩)",서울,서초구,서초동,02-595-5225,www.gangnamhang.co.kr/,,,0,1,20040504,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,hira
강남헤라성형외과의원,의원,,,"서울특별시 서초구 서초대로73길 9, 타임빌딩 501호 (서초동)",서울,서초구,서초동,,https://www.gnhera.com,,김종선,0,4,20240719,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz,hira
강남현비뇨의학과의원,의원,,,"서울특별시 강남구 도곡로63길 16, 3층 (대치동)",서울,강남구,대치동,02-555-3731,https://blog.naver.com/hyunurology,,,0,1,20240620,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,hira
강남호랑이마취통증의학과의원,의원,,,"서울특별시 성동구 독서당로 300, 3,4층 (금호동4가)",서울,성동구,금호동4가,02-2281-7588,https://blog.naver.com/tigerpain,,,0,1,20230724,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDgjJDgz,hira
강남훈내과의원,의원,,,"서울특별시 광진구 뚝섬로56길 46, 2층 (자양동, 근정빌딩)",서울,광진구,자양동,02-3437-7582,,,,0,1,20090310,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,hira
강내과의원,의원,,,"서울특별시 성동구 용답중앙15길 2, 2층 (용답동)",서울,성동구,용답동,02-2243-3373,https://www.kangsclinic.kr,,강남용,0,1,19930119,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz,hira
강동김내과의원,의원,,,"서울특별시 강동구 풍성로 178, (성내동)",서울,강동구,성내동,02-479-0075,https://blog.naver.com/qoiiiiop,,,0,2,20090619,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,hira
강동김안과의원,의원,,,"서울특별시 강동구 고덕로 391, (고덕동)",서울,강동구,고덕동,02-427-6006,www.kdkimeye.kr/,,,0,1,20090303,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,hira
강동맑은내과의원,의원,,,"서울특별시 강동구 동남로73길 13, 4층 (명일동)",서울,강동구,명일동,02-481-5007,http://www.cleanim.co.kr,,송세빈,0,1,20190320,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz,hira
강동본터치정형외과의원,의원,,,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 304~310호,407~410호 (명일동)",서울,강동구,명일동,02-442-0087,http://borntouch.com/,,,0,5,20210107,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,hira
강동성신의원,의원,,,"서울특별시 송파구 백제고분로 457, (방이동)",서울,송파구,방이동,02-415-0446,,,,0,1,19920509,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,hira
강동센트럴이비인후과의원,의원,,,"서울특별시 강동구 천호대로 1024, 힐스테이트 천호역 젠트리스 3층 309-315호 (성내동)",서울,강동구,성내동,02-474-1119,https://blog.naver.com/gdcentralent,,,0,2,20250224,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,hira
강동신경외과의원,의원,,,"서울특별시 강동구 상암로 191, 명성빌딩 4층 (명일동)",서울,강동구,명일동,02-481-1700,,,,0,1,20030716,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,hira
