hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
분당정자 셀린의원,"병원,의원>피부과",피부과,피부과,경기도 성남시 분당구 성남대로 349 301호,경기도,성남시,분당구,,https://www.cellinclinic10.com/clinicInfoCellin/selfReserve.php,webtick@gmail.com,,,,,,naver
비타민의원 분당점,"병원,의원>피부과",피부과,피부과,경기도 성남시 분당구 서현로210번길 2 3층,경기도,성남시,분당구,,http://www.vitaminclinic.kr,,,,,,,naver
누베베한의원 분당,"병원,의원>한의원",피부과,피부과,경기도 성남시 분당구 성남대로926번길 10 탑빌딩 2층,경기도,성남시,분당구,,https://www.nubebe.com,nubebecs@nubebe.com,이미지,,,,,naver
블리비의원 일산점,"병원,의원>피부과",피부과,피부과,경기도 고양시 일산동구 정발산로 38 이스턴시티 2층,경기도,고양시,일산동구,,http://www.velyb.kr,,,,,,,naver
VS라인의원 일산점,"병원,의원>피부과",피부과,피부과,경기도 고양시 일산동구 정발산로 31-17 킹타운 3층 301호,경기도,고양시,일산동구,,http://is.vsline.kr/,,대한필러,,,,,naver
바른시선한의원,"병원,의원>한의원",피부과,피부과,경기도 고양시 일산동구 중앙로 1036 고양터미널 진료 6층(입원실 3층),경기도,고양시,일산동구,,https://blog.naver.com/barunwell,,한의원,,,,,naver
톤즈의원 일산,"병원,의원>피부과",피부과,피부과,경기도 고양시 일산동구 중앙로1261번길 61 4층 톤즈의원 일산,경기도,고양시,일산동구,,https://tonesclinic.co.kr/ilsan,,원장의,,,,,naver
제너리스의원 일산,"병원,의원>피부과",피부과,피부과,경기도 고양시 일산동구 정발산로 43-20 센트럴프라자 4층,경기도,고양시,일산동구,,https://is.generless.com,neonadsl@naver.com,최용호,,,,,naver
서울예스병원,"건강,의료>병원,의원",피부과,피부과,경기도 용인시 수지구 용구대로 2736,경기도,용인시,수지구,,http://www.hospitalyes.co.kr/,,수술,,,,,naver
톤즈의원 용인,"병원,의원>피부과",피부과,피부과,"경기도 용인시 처인구 금령로71번길 3 8층, 9층",경기도,용인시,처인구,,https://tonesclinic.co.kr/yongin,,원장의,,,,,naver
셀린의원 용인수지점,"병원,의원>피부과",피부과,피부과,경기도 용인시 수지구 수지로296번길 51-12 1층,경기도,용인시,수지구,,https://blog.naver.com/5vw8mibem/223953978711,,,,,,,naver
광교프라임한의원 상현,"병원,의원>한의원",피부과,피부과,경기도 용인시 수지구 광교중앙로 308 광교 에스타워 2층 광교프라임한의원,경기도,용인시,수지구,,https://www.gwanggyo-prime-kmd.com/,,,,,,,naver
약손한의원 용인,"병원,의원>한의원",피부과,피부과,경기도 용인시 처인구 금령로71번길 16 대흥빌딩 2층 약손한의원 용인,경기도,용인시,처인구,,https://blog.naver.com/arasi100,,,,,,,naver
인애한의원 부천,"병원,의원>한의원",피부과,피부과,"경기도 부천시 원미구 상동로 75 2층 202호 ( 상동, 한빛프라자 )",경기도,부천시,원미구,,https://www.omdi.co.kr/network/bucheon,,최정봉,,,,,naver
제너리스의원 부천점,"병원,의원>피부과",피부과,피부과,"경기도 부천시 원미구 길주로 262 이안 더 클래식 2층 201, 202호",경기도,부천시,원미구,,https://bc.generless.com,neonadsl@naver.com,이하연,,,,,naver
누베베한의원 부천,"병원,의원>한의원",피부과,피부과,경기도 부천시 원미구 상동로 90 메가플러스 4층,경기도,부천시,원미구,,https://www.nubebe.com,nubebecs@nubebe.com,이미지,,,,,naver
더유스의원,"병원,의원>피부과",피부과,피부과,경기도 부천시 원미구 길주로 183 영라이프빌딩 6층 601호,경기도,부천시,원미구,,https://theyouthclinic.co.kr/,,블로그,,,,,naver
미앤미의원 부천,"병원,의원>피부과",피부과,피부과,"경기도 부천시 원미구 길주로 91 501호, 502호",경기도,부천시,원미구,,http://bc.mipretty.co.kr/,webtick@gmail.com,황준영,,,,,naver
뮤즈의원 안산,"병원,의원>피부과",피부과,피부과,경기도 안산시 단원구 고잔로 108 대동조이월드 3층 뮤즈의원 안산,경기도,안산시,단원구,,http://ansan.museclinic.co.kr/,,,,,,,naver
미올한의원 안산,"병원,의원>한의원",피부과,피부과,경기도 안산시 단원구 예술대학로 17 중앙노블레스빌딩 2층 미올한의원,경기도,안산시,단원구,,http://miall-as.co.kr/,,,,,,,naver
생기한의원 안산점,"병원,의원>한의원",피부과,피부과,경기도 안산시 단원구 고잔로 76 영풍빌딩 601호,경기도,안산시,단원구,,https://blog.naver.com/saengkias2022,,,,,,,naver
블리비의원 안산점,"병원,의원>피부과",피부과,피부과,경기도 안산시 단원구 고잔로 108 대동조이월드 2층,경기도,안산시,단원구,,http://www.velyb.kr,,,,,,,naver
하늘체한의원 안산,"병원,의원>한의원",피부과,피부과,경기도 안산시 단원구 고잔1길 17 대유빌딩 6층,경기도,안산시,단원구,,https://blog.naver.com/skybodyas2,,,,,,,naver
데이뷰의원 안양범계점,"병원,의원>피부과",피부과,피부과,경기도 안양시 동안구 평촌대로211번길 16 삼희월드프라자 9층,경기도,안양시,동안구,,https://www.daybeauclinic06.com/branch/,dilis109@naver.com,양윤성,,,,,naver
라마르프리미어의원 범계역,"병원,의원>피부과",피부과,피부과,경기도 안양시 동안구 시민대로 161 안양무역센터 2층 라마르프리미어의원,경기도,안양시,동안구,,http://www.pclamar.co.kr/new/,,발표,,,,,naver
안양 톤즈의원,"병원,의원>피부과",피부과,피부과,경기도 안양시 동안구 시민대로 202 9층 902호 안양 톤즈의원,경기도,안양시,동안구,,http://tonesclinic.co.kr/anyang,,원장의,,,,,naver
연의원 범계,"병원,의원>피부과",피부과,피부과,경기도 안양시 동안구 평촌대로217번길 15 파크애비뉴엘 4층,경기도,안양시,동안구,,http://www.yeon-clinic.com,,양연지,,,,,naver
초이스피부과의원 평촌,"병원,의원>피부과",피부과,피부과,경기도 안양시 동안구 동안로 128,경기도,안양시,동안구,,https://skinchois.net/pyeongchon,,,,,,,naver
제너리스의원 다산,"병원,의원>피부과",피부과,피부과,경기도 남양주시 다산중앙로 132 3층 321호~327호,경기도,남양주시,다산중앙로,,https://ds.generless.com/,neonadsl@naver.com,리프팅,,,,,naver
셀린의원 다산점,"병원,의원>피부과",피부과,피부과,경기도 남양주시 다산중앙로146번길 12-10 원픽프라자 2차 3층 셀린의원,경기도,남양주시,다산중앙로146번길,,https://cellinclinic3.com/,,,,,,,naver
유앤아이의원 다산점,"병원,의원>피부과",피부과,피부과,경기도 남양주시 다산중앙로145번길 17 메트로타워1 3층,경기도,남양주시,다산중앙로145번길,,https://www.dsuni114.co.kr/,mdvision@nate.com,이민희,,,,,naver
다산더맑은의원,"병원,의원>피부과",피부과,피부과,"경기도 남양주시 다산중앙로 17 2, 3, 4층",경기도,남양주시,다산중앙로,,http://themalgeunclinic.co.kr,,이미지,,,,,naver
차오르다의원,"병원,의원>피부과",피부과,피부과,경기도 남양주시 다산중앙로145번길 11 지앤지메트로타워2 제3층 301~304호,경기도,남양주시,다산중앙로145번길,,https://chaordaclinic.com/,,블로그,,,,,naver
리베리의원 화성동탄점,"병원,의원>피부과",피부과,피부과,경기도 화성시 병점구 병점노을4로 29 엘타워 6층,경기도,화성시,병점구,,https://dt.reberryclinic.com,,,,,,,naver
톤즈의원 동탄점,"병원,의원>피부과",피부과,피부과,경기도 화성시 동탄구 동탄원천로 153 2층 201호~208호,경기도,화성시,동탄구,,https://tonesclinic.co.kr/dongtan,,원장의,,,,,naver
에미뜨의원 동탄,"병원,의원>피부과",피부과,피부과,경기도 화성시 동탄구 동탄원천로 157 오피스타워 3층,경기도,화성시,동탄구,,http://emitclinic.com,lucidsy85@naver.com,학술,,,,,naver
블리비의원 동탄점,"병원,의원>피부과",피부과,피부과,"경기도 화성시 동탄구 동탄원천로 163 3층(반송동, 위너스타빌딩)",경기도,화성시,동탄구,,http://www.velyb.kr,,,,,,,naver
밴스피부과의원 동탄,"병원,의원>피부과",피부과,피부과,경기도 화성시 동탄구 동탄대로5길 15 그랑파사쥬 4077~4089호,경기도,화성시,동탄구,,https://dongtanderma.vandsclinic.co.kr/,,,,,,,naver
강남뷰베스트의원 평택점,"병원,의원>피부과",피부과,피부과,경기도 평택시 중앙2로 25,경기도,평택시,중앙2로,,http://www.viewlady.com/,,,,,,,naver
잇츠미의원 평택고덕점,"병원,의원>피부과",피부과,피부과,경기도 평택시 고덕국제대로 94 우성고덕타워2 3층 305호~309호,경기도,평택시,고덕국제대로,,http://www.itsme-clinic-pt.co.kr/,content.itsme.clinic@gmail.com,,,,,,naver
평택사랑인한의원,"병원,의원>한의원",피부과,피부과,경기도 평택시 평남로 929 우리타워 2층,경기도,평택시,평남로,,https://leandiet.co.kr/@sarangin,,,,,,,naver
고덕365한의원,"병원,의원>한의원",피부과,피부과,경기도 평택시 고덕중앙로 200-4 우성고덕타워 4층 고덕365한의원,경기도,평택시,고덕중앙로,,https://blog.naver.com/goduk365,,,,,,,naver
룩스미의원 평택본점,"병원,의원>피부과",피부과,피부과,경기도 평택시 비전5로 16 프라우빌딩 4층,경기도,평택시,비전5로,,https://luxme.co.kr,,,,,,,naver
싱싱한의원 의정부,"병원,의원>한의원",피부과,피부과,경기도 의정부시 회룡로 178 발곡프라자 2층 싱싱한의원,경기도,의정부시,회룡로,,http://www.singsinghani.com,bem21c@naver.com,,,,,,naver
톤즈의원 의정부,"병원,의원>피부과",피부과,피부과,경기도 의정부시 시민로 80 센트럴타워 10층,경기도,의정부시,시민로,,https://tonesclinic.co.kr/uijeongbu?lang=ko,,원장의,,,,,naver
숨쉬는한의원 의정부,"병원,의원>한의원",피부과,피부과,경기도 의정부시 천보로 38 파스텔시티 2층,경기도,의정부시,천보로,,https://blog.naver.com/mpslayer,,,,,,,naver
의정부빔스테틱의원,"병원,의원>피부과",피부과,피부과,경기도 의정부시 시민로 80 센트럴타워 5층,경기도,의정부시,시민로,,https://beamsthetic1.com,,이미지,,,,,naver
다시봄날의원 의정부,"병원,의원>피부과",피부과,피부과,경기도 의정부시 오목로205번길 1 예스타워 3층 301호,경기도,의정부시,오목로205번길,,https://ujb.springdayclinic.com/,,이미지,,,,,naver
숨쉬는한의원 시흥,"병원,의원>한의원",피부과,피부과,"경기도 시흥시 은계번영길 19 은계 디스퀘어큐브 3, 4층",경기도,시흥시,은계번영길,,https://blog.naver.com/mrodlu15,,,,,,,naver
미올린의원 시흥,"병원,의원>피부과",피부과,피부과,경기도 시흥시 장곡로37번길 16 형제빌딩 2층,경기도,시흥시,장곡로37번길,,https://booking.naver.com/booking/13/bizes/1249583,"miollin2424@naver.com, trustnhope@naver.com",,,,,,naver
연세클리어의원,"병원,의원>피부과",피부과,피부과,경기도 시흥시 배곧3로 96,경기도,시흥시,배곧3로,,http://ysclear.com/,,이인철,,,,,naver
포에버의원 시흥,"병원,의원>피부과",피부과,피부과,경기도 시흥시 배곧3로 86 센터프라자2 4층 403호,경기도,시흥시,배곧3로,,https://sh.4-ever.co.kr,,,,,,,naver
서울뷰의원 시흥배곧,"병원,의원>피부과",피부과,피부과,"경기도 시흥시 서울대학로278번길 43-13 3층 301, 302호 서울뷰의원",경기도,시흥시,서울대학로278번길,,https://seoulviewbg.framer.website/,,상담과,,,,,naver
사랑인한의원 파주운정,"병원,의원>한의원",피부과,피부과,경기도 파주시 청암로17번길 59 골든에셋타워 2층,경기도,파주시,청암로17번길,,http://www.sarangin.net,,,,,,,naver
미올한의원 파주운정점,"병원,의원>한의원",피부과,피부과,경기도 파주시 미래로 375 삼성프라자 3층,경기도,파주시,미래로,,https://pjmiall.co.kr,,이미지,,,,,naver
마디엠한의원 파주운정점,"병원,의원>한의원",피부과,피부과,경기도 파주시 미래로 369-58 삼융프라자 2차 4층,경기도,파주시,미래로,,,,,,,,,naver
서울365외과의원,병원>건강검진,피부과,피부과,경기도 파주시 경의로 1066 야당중앙타워 4층,경기도,파주시,경의로,,https://youtube.com/@seoul365DR,yt-support-solutions-kr@google.com,,,,,,naver
엘로디의원 파주운정본점,"병원,의원>피부과",피부과,피부과,경기도 파주시 경의로 1204 월드타워10 4층 405호~410호,경기도,파주시,경의로,,https://blog.naver.com/elodieclinic,,,,,,,naver
구래한의원,"병원,의원>한의원",피부과,피부과,경기도 김포시 김포한강4로 487 반도유보라4차상가 2007호,경기도,김포시,김포한강4로,,,,,,,,,naver
김포 리아한의원,"병원,의원>한의원",피부과,피부과,경기도 김포시 김포한강1로 55 김포이솔빌딩 4층 402호,경기도,김포시,김포한강1로,,http://liaclinic.com/,,,,,,,naver
미올한의원 김포점,"병원,의원>한의원",피부과,피부과,"경기도 김포시 김포한강4로 117 홍우프라자 303, 304호",경기도,김포시,김포한강4로,,https://www.instagram.com/slimbalance_,,,,,,,naver
김포365한의원,"병원,의원>한의원",피부과,피부과,경기도 김포시 고촌읍 김포대로 344 정다운가 3층 김포365한의원,경기도,김포시,고촌읍,,https://youtube.com/@gimpo365TV,yt-support-solutions-kr@google.com,,,,,,naver
바른안과의원,"병원,의원>안과",피부과,피부과,경기도 김포시 김포한강8로 378 웅신프라자 6층,경기도,김포시,김포한강8로,,https://blog.naver.com/breyet,,,,,,,naver
셀린의원 광명점,"병원,의원>피부과",피부과,피부과,경기도 광명시 철산로 20 야우리빌딩 8층 801호,경기도,광명시,철산로,,https://www.cellinclinic6.com,webtick@gmail.com,,,,,,naver
